module,value,count
Lean.Meta.Tactic.Grind.PropagatorAttr,1,1
Lean.Meta.Tactic.Grind.MatchCond,0,1
Lean.Meta.Tactic.Grind.Arith.CommRing.Poly,0,12
Lean.Meta.Tactic.Grind.Arith.CommRing.Poly,1,9
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,0,33
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,1,42
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,2,23
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,3,12
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,4,12
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,5,12
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,6,12
Lean.Meta.Tactic.Grind.Arith.CommRing.Types,7,11
Lean.Meta.Tactic.Grind.Arith.Util,0,6
Lean.Meta.Tactic.Grind.Arith.Util,1,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToIntInfo,0,20
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToIntInfo,1,20
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToIntInfo,2,12
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToIntInfo,3,11
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,0,80
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,1,139
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,2,60
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,3,60
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,4,59
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,5,48
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,6,48
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,7,48
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,8,47
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,9,36
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,10,36
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,11,36
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,12,35
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,13,24
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,14,24
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,15,24
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,16,23
Lean.Meta.Tactic.Grind.Arith.Cutsat.Types,17,11
Lean.Meta.Tactic.Grind.Arith.CommRing.MonadCanon,0,1
Lean.Meta.Tactic.Grind.Arith.CommRing.MonadRing,0,2
Lean.Meta.Tactic.Grind.Arith.CommRing.Functions,0,3
Lean.Meta.Tactic.Grind.Arith.CommRing.DenoteExpr,0,4
Lean.Meta.Tactic.Grind.Arith.CommRing.DenoteExpr,1,3
Lean.Meta.Tactic.Grind.Arith.CommRing.RingM,0,6
Lean.Meta.Tactic.Grind.Arith.CommRing.RingM,1,2
Lean.Meta.Tactic.Grind.Arith.CommRing.PP,0,5
Lean.Meta.Tactic.Grind.Arith.CommRing.PP,1,4
Lean.Meta.Tactic.Grind.Arith.Linear.Types,0,87
Lean.Meta.Tactic.Grind.Arith.Linear.Types,1,122
Lean.Meta.Tactic.Grind.Arith.Linear.Types,2,59
Lean.Meta.Tactic.Grind.Arith.Linear.Types,3,37
Lean.Meta.Tactic.Grind.Arith.Linear.Types,4,37
Lean.Meta.Tactic.Grind.Arith.Linear.Types,5,36
Lean.Meta.Tactic.Grind.Arith.Linear.Types,6,24
Lean.Meta.Tactic.Grind.Arith.Linear.Types,7,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,8,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,9,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,10,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,11,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,12,12
Lean.Meta.Tactic.Grind.Arith.Linear.Types,13,11
Lean.Meta.Tactic.Grind.Arith.Linear.LinearM,0,2
Lean.Meta.Tactic.Grind.Arith.Linear.LinearM,1,1
Lean.Meta.Tactic.Grind.Arith.Linear.LinearM,2,1
Lean.Meta.Tactic.Grind.Arith.Linear.Util,0,7
Lean.Meta.Tactic.Grind.Arith.Linear.Util,1,1
Lean.Meta.Tactic.Grind.Arith.Linear.Var,0,6
Lean.Meta.Tactic.Grind.Arith.Linear.Reify,0,1
Lean.Meta.Tactic.Grind.Arith.Linear.PP,0,7
Lean.Meta.Tactic.Grind.Arith.Linear.PP,1,4
Lean.Meta.Tactic.Grind.AC.Seq,0,24
Lean.Meta.Tactic.Grind.AC.Seq,1,34
Lean.Meta.Tactic.Grind.AC.Seq,2,23
Lean.Meta.Tactic.Grind.AC.Seq,3,12
Lean.Meta.Tactic.Grind.AC.Seq,4,11
Lean.Meta.Tactic.Grind.AC.Types,0,31
Lean.Meta.Tactic.Grind.AC.Types,1,55
Lean.Meta.Tactic.Grind.AC.Types,2,24
Lean.Meta.Tactic.Grind.AC.Types,3,24
Lean.Meta.Tactic.Grind.AC.Types,4,24
Lean.Meta.Tactic.Grind.AC.Types,5,24
Lean.Meta.Tactic.Grind.AC.Types,6,24
Lean.Meta.Tactic.Grind.AC.Types,7,23
Lean.Meta.Tactic.Grind.AC.Types,8,12
Lean.Meta.Tactic.Grind.AC.Types,9,12
Lean.Meta.Tactic.Grind.AC.Types,10,12
Lean.Meta.Tactic.Grind.AC.Types,11,12
Lean.Meta.Tactic.Grind.AC.Types,12,12
Lean.Meta.Tactic.Grind.AC.Types,13,12
Lean.Meta.Tactic.Grind.AC.Types,14,12
Lean.Meta.Tactic.Grind.AC.Types,15,12
Lean.Meta.Tactic.Grind.AC.Types,16,11
Lean.Meta.Tactic.Grind.AC.Util,0,2
Lean.Meta.Tactic.Grind.AC.Util,1,2
Lean.Meta.Tactic.Grind.AC.PP,0,3
Lean.Meta.Tactic.Grind.AC.PP,1,4
Lean.Meta.Tactic.Grind.PP,0,10
Lean.Meta.Tactic.Grind.PP,1,4
Lean.Meta.Tactic.Grind.Beta,1,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Util,0,14
Lean.Meta.Tactic.Grind.Arith.Cutsat.Util,1,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.Norm,0,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToInt,0,4
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToInt,1,6
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToInt,37,2
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToInt,511,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.ToInt,519,1
Lean.Meta.Tactic.Grind.Core,0,2
Lean.Meta.Tactic.Grind.RevertAll,0,1
Lean.Meta.Tactic.Grind.RevertAll,1,1
Lean.Meta.Tactic.Grind.Split,0,21
Lean.Meta.Tactic.Grind.Split,1,32
Lean.Meta.Tactic.Grind.Split,2,17
Lean.Meta.Tactic.Grind.Split,1024,6
Lean.Meta.Tactic.Grind.Proj,0,1
Lean.Meta.Tactic.Grind.Proj,1,2
Lean.Meta.Tactic.Grind.Ext,0,1
Lean.Meta.Tactic.Grind.Ext,1,1
Lean.Meta.Tactic.Grind.Diseq,30,1
Lean.Meta.Tactic.Grind.Diseq,44,1
Lean.Meta.Tactic.Grind.Propagate,0,4
Lean.Meta.Tactic.Grind.Propagate,1,2
Lean.Meta.Tactic.Grind.Propagate,3,2
Lean.Meta.Tactic.Grind.Propagate,4,2
Lean.Meta.Tactic.Grind.Propagate,5,12
Lean.Meta.Tactic.Grind.EqResolution,0,1
Lean.Meta.Tactic.Grind.EqResolution,1,1
Lean.Meta.Tactic.Grind.ForallProp,0,5
Lean.Meta.Tactic.Grind.ForallProp,1,2
Lean.Meta.Tactic.Grind.ForallProp,2,4
Lean.Meta.Tactic.Grind.CtorIdx,0,1
Lean.Meta.Tactic.Grind.CtorIdx,1,2
Lean.Meta.Tactic.Grind.CtorIdx,6,1
Lean.Meta.Tactic.Grind.CtorIdx,37,1
Lean.Meta.Tactic.Grind.EMatch,0,22
Lean.Meta.Tactic.Grind.EMatch,1,18
Lean.Meta.Tactic.Grind.EMatch,2,11
Lean.Meta.Tactic.Grind.EMatch,22,1
Lean.Meta.Tactic.Grind.EMatch,882,1
Lean.Meta.Tactic.Grind.EMatch,1022,1
Lean.Util.ParamMinimizer,0,10
Lean.Util.ParamMinimizer,1,17
Lean.Util.ParamMinimizer,2,10
Lean.Util.ParamMinimizer,1024,6
Lean.Meta.Tactic.Grind.EMatchTheoremPtr,0,1
Lean.Meta.Tactic.Grind.EMatchTheoremPtr,1,1
Lean.Meta.Tactic.Grind.EMatchTheoremPtr,3,1
Lean.Meta.Tactic.Grind.EMatchAction,0,1
Lean.Meta.Tactic.Grind.Finish,0,1
Lean.Meta.Tactic.Grind.Finish,10000,1
Lean.Meta.Tactic.Grind.Arith.FieldNormNum,1,4
Lean.Meta.Tactic.Grind.Arith.Simproc,0,6
Lean.Meta.Tactic.Grind.Arith.Simproc,1,5
Lean.Meta.Tactic.Grind.Arith.Simproc,3,12
Lean.Meta.Tactic.Grind.SimpUtil,0,4
Lean.Meta.Tactic.Grind.SimpUtil,1,2
Lean.Meta.Tactic.Grind.SimpUtil,2,1
Lean.Meta.Tactic.Grind.SimpUtil,1000,2
Lean.Meta.Tactic.Grind.Main,0,35
Lean.Meta.Tactic.Grind.Main,1,2
Lean.Meta.Tactic.LibrarySearch,0,12
Lean.Meta.Tactic.LibrarySearch,1,13
Lean.Meta.Tactic.LibrarySearch,2,9
Lean.Meta.Tactic.LibrarySearch,3,1
Lean.Meta.Tactic.LibrarySearch,5,1
Lean.Meta.Tactic.LibrarySearch,6,1
Lean.Meta.Tactic.LibrarySearch,8,1
Lean.Meta.Tactic.LibrarySearch,9,1
Lean.Meta.Tactic.LibrarySearch,10,2
Lean.Meta.Tactic.LibrarySearch,20,1
Lean.Meta.Tactic.LibrarySearch,50,1
Lean.Meta.Tactic.LibrarySearch,100,1
Lean.Meta.Tactic.LibrarySearch,1000,3
Lean.Meta.Tactic.LibrarySearch,10000,1
Lean.Elab.Tactic.LibrarySearch,0,5
Lean.Elab.Tactic.LibrarySearch,1,8
Lean.Elab.Tactic.LibrarySearch,2,12
Lean.Elab.Tactic.LibrarySearch,6,2
Lean.Elab.Tactic.LibrarySearch,10,2
Lean.Elab.Tactic.LibrarySearch,90,1
Lean.Elab.Tactic.ShowTerm,0,2
Lean.Elab.Tactic.ShowTerm,1,2
Lean.Elab.Tactic.Rfl,0,1
Lean.Meta.Tactic.Rewrites,0,21
Lean.Meta.Tactic.Rewrites,1,23
Lean.Meta.Tactic.Rewrites,2,9
Lean.Meta.Tactic.Rewrites,3,2
Lean.Meta.Tactic.Rewrites,4,2
Lean.Meta.Tactic.Rewrites,5,1
Lean.Meta.Tactic.Rewrites,6,4
Lean.Meta.Tactic.Rewrites,10,1
Lean.Meta.Tactic.Rewrites,20,1
Lean.Meta.Tactic.Rewrites,100,1
Lean.Elab.Tactic.Rewrites,0,9
Lean.Elab.Tactic.Rewrites,1,9
Lean.Elab.Tactic.Rewrites,2,7
Lean.Elab.Tactic.Rewrites,10,2
Lean.Elab.Tactic.Rewrites,20,2
Lean.Elab.Tactic.Rewrites,90,3
Lean.Elab.Tactic.DiscrTreeKey,0,2
Lean.Elab.Tactic.DiscrTreeKey,1,2
Lean.Elab.Tactic.BVDecide.LRAT.Trim,0,7
Lean.Elab.Tactic.BVDecide.LRAT.Trim,1,5
Lean.Elab.Tactic.BVDecide.External,0,18
Lean.Elab.Tactic.BVDecide.External,1,18
Lean.Elab.Tactic.BVDecide.External,118,1
Lean.Elab.Tactic.BVDecide.External,255,2
Lean.Elab.Tactic.BVDecide.External,1000,1
Lean.Elab.Tactic.BVDecide.Frontend.Attr,10,3
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.Reflect,0,8
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.Reflect,1,10
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.Reflect,6,1
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.Reflect,309,1
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.ReifiedBVExpr,1,1
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.ReifiedBVPred,0,2
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.ReifiedBVPred,1,2
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide.ReifiedBVLogical,1,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Basic,0,11
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Basic,1,12
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.ApplyControlFlow,0,11
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.ApplyControlFlow,1,3
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.ApplyControlFlow,3,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Simproc,0,27
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Simproc,1,31
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Simproc,2,5
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Rewrite,0,4
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Rewrite,2,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AndFlatten,0,4
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AndFlatten,1,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.EmbeddedConstraint,0,3
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.EmbeddedConstraint,2,1
Lean.Meta.Tactic.AC.Main,0,25
Lean.Meta.Tactic.AC.Main,1,14
Lean.Meta.Tactic.AC.Main,52,1
Lean.Meta.Tactic.AC.Main,131,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AC,0,15
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AC,1,6
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AC,2,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.AC,1024,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,0,6
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,1,9
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,2,7
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,3,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,40,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.TypeAnalysis,65,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Structures,4,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Structures,5,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.IntToBitVec,0,4
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.IntToBitVec,1,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.IntToBitVec,2,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,0,7
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,1,4
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,2,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,4,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,5,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,51,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,60,2
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,125,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,184,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.Enums,389,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.ShortCircuit,0,3
Lean.Elab.Tactic.BVDecide.Frontend.Normalize.ShortCircuit,2,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize,0,1
Lean.Elab.Tactic.BVDecide.Frontend.Normalize,1,2
Lean.Elab.Tactic.BVDecide.Frontend.LRAT,0,1
Lean.Elab.Tactic.BVDecide.Frontend.LRAT,1,1
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide,0,15
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide,1,10
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide,6,1
Lean.Elab.Tactic.BVDecide.Frontend.BVDecide,73,1
Lean.Elab.Tactic.BVDecide.Frontend.BVCheck,0,1
Lean.Elab.Tactic.BVDecide.Frontend.BVCheck,1,2
Lean.Elab.Tactic.BVDecide.Frontend.BVCheck,2,3
Lean.Elab.Tactic.BVDecide.Frontend.BVTrace,0,1
Lean.Elab.Tactic.BVDecide.Frontend.BVTrace,1,2
Lean.Elab.Tactic.Classical,1,1
Lean.Elab.Tactic.Classical,10,1
Lean.Elab.Tactic.Grind.Basic,0,5
Lean.Elab.Tactic.Grind.Basic,1,4
Lean.Elab.Tactic.Grind.Param,0,15
Lean.Elab.Tactic.Grind.Param,1,15
Lean.Elab.Tactic.Grind.Param,2,4
Lean.Elab.Tactic.ConfigSetter,0,4
Lean.Elab.Tactic.ConfigSetter,1022,1
Lean.Elab.Tactic.Grind.Config,0,7
Lean.Elab.Tactic.Grind.Config,1,6
Lean.Elab.Tactic.Grind.Config,2,2
Lean.Elab.Tactic.Grind.Config,3,5
Lean.Elab.Tactic.Grind.Config,4,5
Lean.Meta.Tactic.Grind.Parser,0,15
Lean.Meta.Tactic.Grind.Parser,1024,48
Lean.Elab.Tactic.Grind.Main,0,63
Lean.Elab.Tactic.Grind.Main,1,58
Lean.Elab.Tactic.Grind.Main,2,46
Lean.Elab.Tactic.Grind.Main,3,35
Lean.Elab.Tactic.Grind.Main,4,21
Lean.Elab.Tactic.Grind.Main,5,21
Lean.Elab.Tactic.Grind.Main,6,21
Lean.Elab.Tactic.Grind.Main,8,12
Lean.Elab.Tactic.Grind.Main,9,9
Lean.Elab.Tactic.Grind.Main,10,12
Lean.Elab.Tactic.Grind.Main,20,12
Lean.Elab.Tactic.Grind.Main,50,12
Lean.Elab.Tactic.Grind.Main,100,1
Lean.Elab.Tactic.Grind.Main,1000,36
Lean.Elab.Tactic.Grind.Main,10000,12
Lean.Meta.Tactic.Grind.Arith.Cutsat.SearchM,0,18
Lean.Meta.Tactic.Grind.Arith.Cutsat.SearchM,1,20
Lean.Meta.Tactic.Grind.Arith.Cutsat.Nat,0,2
Lean.Meta.Tactic.Grind.Arith.Cutsat.Nat,1,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.Var,0,8
Lean.Meta.Tactic.Grind.Arith.Cutsat.Var,1,1
Lean.Meta.Tactic.Grind.ProofUtil,1,1
Lean.Meta.Tactic.Grind.Arith.CommRing.NonCommRingM,0,1
Lean.Meta.Tactic.Grind.Arith.CommRing.NonCommRingM,1,1
Lean.Meta.Tactic.Grind.Arith.CommRing.MonadSemiring,0,2
Lean.Meta.Tactic.Grind.Arith.CommRing.SemiringM,0,1
Lean.Meta.Tactic.Grind.Arith.CommRing.SemiringM,1,1
Lean.Meta.Tactic.Grind.Arith.CommRing.NonCommSemiringM,0,1
Lean.Meta.Tactic.Grind.Arith.CommRing.NonCommSemiringM,1,1
Lean.Meta.Tactic.Grind.Arith.CommRing.Reify,0,2
Lean.Meta.Tactic.Grind.Arith.CommRing.SafePoly,0,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.CommRing,0,1
Lean.Meta.Tactic.Grind.VarRename,0,4
Lean.Meta.Tactic.Grind.VarRename,1,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.VarRename,0,2
Lean.Meta.Tactic.Grind.Arith.CommRing.VarRename,0,2
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,0,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,1,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,2,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,3,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,4,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,5,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof,6,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.DvdCnstr,0,6
Lean.Meta.Tactic.Grind.Arith.Cutsat.DvdCnstr,1,2
Lean.Meta.Tactic.Grind.Arith.Cutsat.LeCnstr,0,6
Lean.Meta.Tactic.Grind.Arith.Cutsat.LeCnstr,1,7
Lean.Meta.Tactic.Grind.Arith.Cutsat.EqCnstr,0,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.EqCnstr,1,7
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,0,12
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,1,7
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,2,10
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,4,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,6,8
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,24,2
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,30,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,36,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,37,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,41,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,42,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,49,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,50,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,56,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,61,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,66,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,71,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,80,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,82,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,84,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,88,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,92,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,93,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,94,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,95,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,100,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Inv,104,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.ReorderVars,0,15
Lean.Meta.Tactic.Grind.Arith.Cutsat.ReorderVars,1,3
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,0,32
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,1,34
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,2,12
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,13,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,386,1
Lean.Meta.Tactic.Grind.Arith.Cutsat.Search,455,1
Lean.Meta.Tactic.Grind.Arith.Linear.SearchM,0,2
Lean.Meta.Tactic.Grind.Arith.Linear.SearchM,1,2
Lean.Meta.Tactic.Grind.Arith.Linear.DenoteExpr,0,1
Lean.Meta.Tactic.Grind.Arith.Linear.VarRename,0,2
Lean.Meta.Tactic.Grind.Arith.Linear.OfNatModule,0,5
Lean.Meta.Tactic.Grind.Arith.Linear.OfNatModule,1,1
Lean.Meta.Tactic.Grind.Arith.Linear.Proof,0,6
Lean.Meta.Tactic.Grind.Arith.Linear.Proof,1,2
Lean.Meta.Tactic.Grind.Arith.Linear.Proof,43,1
Lean.Meta.Tactic.Grind.Arith.Linear.Proof,490,1
Lean.Meta.Tactic.Grind.Arith.Linear.IneqCnstr,0,3
Lean.Meta.Tactic.Grind.Arith.Linear.IneqCnstr,1,1
Lean.Meta.Tactic.Grind.Arith.Linear.IneqCnstr,2,1
Lean.Meta.Tactic.Grind.Arith.Linear.IneqCnstr,3,1
Lean.Meta.Tactic.Grind.Arith.Linear.IneqCnstr,4,2
Lean.Meta.Tactic.Grind.Arith.Linear.Search,0,3
Lean.Meta.Tactic.Grind.Arith.Linear.Search,1,6
Lean.Meta.Tactic.Grind.Arith.CommRing.Proof,0,8
Lean.Meta.Tactic.Grind.Arith.CommRing.Proof,1,3
Lean.Meta.Tactic.Grind.Arith.CommRing.Inv,6,1
Lean.Meta.Tactic.Grind.Arith.CommRing.Inv,55,1
Lean.Meta.Tactic.Grind.Arith.CommRing.EqCnstr,0,12
Lean.Meta.Tactic.Grind.Arith.CommRing.EqCnstr,1,13
Lean.Meta.Tactic.Grind.Arith.CommRing.EqCnstr,27,1
Lean.Meta.Tactic.Grind.Arith.CommRing.EqCnstr,188,1
Lean.Meta.Tactic.Grind.AC.VarRename,0,3
Lean.Meta.Tactic.Grind.AC.Proof,0,2
Lean.Meta.Tactic.Grind.AC.Proof,1,2
Lean.Meta.Tactic.Grind.AC.Proof,2,1
Lean.Meta.Tactic.Grind.AC.Proof,275,1
Lean.Meta.Tactic.Grind.AC.Eq,0,3
Lean.Meta.Tactic.Grind.AC.Eq,1,1
Lean.Meta.Tactic.Grind.Filter,0,12
Lean.Meta.Tactic.Grind.Filter,1,19
Lean.Meta.Tactic.Grind.Filter,2,12
Lean.Meta.Tactic.Grind.Filter,3,12
Lean.Meta.Tactic.Grind.Filter,4,12
Lean.Meta.Tactic.Grind.Filter,5,12
Lean.Meta.Tactic.Grind.Filter,6,11
Lean.Elab.Tactic.Grind.ShowState,0,2
Lean.Meta.Tactic.Try.Collect,0,6
Lean.Meta.Tactic.Try.Collect,1,4
Lean.Meta.Tactic.Try.Collect,64,1
Lean.Elab.Parallel,0,1
Lean.Elab.Tactic.Try,0,10
Lean.Elab.Tactic.Try,1,5
Lean.Elab.Tactic.Try,2,3
Lean.Elab.Tactic.Try,3,2
Lean.Elab.Tactic.Try,6,1
Lean.Elab.Tactic.Try,8,4
Lean.Elab.Tactic.Try,10,1
Lean.Elab.Tactic.Try,1000,2
Lean.Elab.Tactic.AsAuxLemma,0,1
Lean.Elab.Tactic.AsAuxLemma,1,1
Lean.Elab.Tactic.AsAuxLemma,2,1
Lean.Elab.Tactic.Show,0,1
Lean.Elab.Tactic.Show,1,1
Lean.Elab.Tactic.Do.ProofMode.MGoal,0,7
Lean.Elab.Tactic.Do.ProofMode.MGoal,1,4
Lean.Elab.Tactic.Do.ProofMode.MGoal,2,2
Lean.Elab.Tactic.Do.ProofMode.MGoal,3,4
Lean.Elab.Tactic.Do.ProofMode.Basic,0,1
Lean.Elab.Tactic.Do.ProofMode.Basic,1,1
Lean.Elab.Tactic.Do.ProofMode.Focus,0,1
Lean.Elab.Tactic.Do.ProofMode.Focus,1,1
Lean.Elab.Tactic.Do.ProofMode.Clear,0,1
Lean.Elab.Tactic.Do.ProofMode.Clear,1,2
Lean.Elab.Tactic.Do.ProofMode.Intro,0,14
Lean.Elab.Tactic.Do.ProofMode.Intro,1,6
Lean.Elab.Tactic.Do.ProofMode.Revert,0,12
Lean.Elab.Tactic.Do.ProofMode.Revert,1,10
Lean.Elab.Tactic.Do.ProofMode.Exact,0,1
Lean.Elab.Tactic.Do.ProofMode.Exact,1,1
Lean.Elab.Tactic.Do.ProofMode.Pure,0,2
Lean.Elab.Tactic.Do.ProofMode.Pure,1,1
Lean.Elab.Tactic.Do.ProofMode.Specialize,0,5
Lean.Elab.Tactic.Do.ProofMode.Specialize,1,4
Lean.Elab.Tactic.Do.ProofMode.Specialize,2,4
Lean.Elab.Tactic.Do.ProofMode.Specialize,3,3
Lean.Elab.Tactic.Do.ProofMode.Specialize,4,3
Lean.Elab.Tactic.Do.ProofMode.Specialize,33,2
